Latitude,Longitude,Time,H2O_MR_500mb,H2O_MR_850mb,CO_MR_500mb,CO_MR_850mb,O3_MR_500mb,O3_MR_850mb,CH4_MR_500mb,CH4_MR_850mb,N2O_MR_500mb,N2O_MR_850mb,CO2_500mb,CO2_850mb,datetime
39.034184,-120.83031,2018-11-13 21:36:53.383998871,0.00052854104,0.0029393013,88.186356,112.675446,50.91463,22.997557,1854.136,1881.7903,318.18658,319.43643,403.49304,403.4343,2018-11-13 21:36:53.383998871
39.401535,-122.03749,2018-11-13 21:37:01.184000015,0.0006615874000000001,0.0018739612,86.7443,111.93068999999998,51.914932,22.839582,1871.1158,1897.8651,319.77136,321.1326,404.46814,403.77875,2018-11-13 21:37:01.184000015
39.502865,-120.92075,2018-11-13 21:37:01.384000063,0.0010724968,0.0054810476,156.37753,198.312,65.418274,25.83425,2002.3372,1916.6796,319.64056,321.05307,401.08206,402.5473,2018-11-13 21:37:01.384000063
39.971195,-121.01101,2018-11-13 21:37:09.383999825,0.0006804659,0.0016384448,95.02818,118.31679,50.266605,23.137392,1782.177,1857.7097,314.0893,315.3599200000001,402.58664,402.8016,2018-11-13 21:37:09.383999825
40.439644,-121.10156,2018-11-13 21:37:17.384000778,0.00061500375,0.005546870600000001,89.35321,123.50467,52.144943,23.464668,1898.0074,1909.154,318.60492,319.98148,405.64914,404.28525,2018-11-13 21:37:17.384000778
40.404167,-121.063286,2018-11-14 09:55:47.183998108,0.0012188674,0.003006107,85.2135,110.71083,54.835083,23.586113,1888.6653,1893.9069,319.89297,321.2511,404.97787,403.10883,2018-11-14 09:55:47.183998108
39.86708,-120.65026,2018-11-14 09:55:54.984001160,0.0013150105,0.0033033672,95.14159,116.702995,54.77930500000001,23.631704,1891.254,1895.082,319.4203,320.85754,404.71237,403.22076,2018-11-14 09:55:54.984001160
39.938454,-121.212975,2018-11-14 09:55:55.183998108,0.0010202836,0.0014298959,82.22423,111.23428,55.141247,23.625494,1863.4098,1894.8619,318.37454,319.95227,402.09482,402.78857,2018-11-14 09:55:55.183998108
40.00788,-121.782616,2018-11-14 09:55:55.383998871,0.0011164908,0.0031987505,92.9611,117.70948,56.187286,23.780975,1878.779,1897.5398,319.57138,320.9609700000001,402.03455,402.78738,2018-11-14 09:55:55.383998871
39.328793,-120.24746,2018-11-14 09:56:02.783999920,0.0012215681,0.0032552523,100.80895,108.28685,55.272846,25.836792000000006,1879.903,1834.5385,319.733,310.4042,404.85294,403.23468,2018-11-14 09:56:02.783999920
39.401814,-120.80208600000002,2018-11-14 09:56:02.983999968,0.001250495,0.00264154,92.83873,113.07646,54.280315,23.53421,1888.8143,1897.0867,320.69287,321.96042,405.33914,403.48505,2018-11-14 09:56:02.983999968
39.47264000000001,-121.36104,2018-11-14 09:56:03.184000015,0.0011229215,0.0025307536,44.28176,137.56294,55.896935,23.863005,1911.986,1903.7819,320.4496,321.7582700000001,406.89645,404.47696,2018-11-14 09:56:03.184000015
39.54159,-121.92683999999998,2018-11-14 09:56:03.384000063,0.0010512649,0.0015271965,62.98338,160.62427,51.269115,22.712358,1857.8075,1895.4391,318.10196,319.84546,402.1947,402.75317,2018-11-14 09:56:03.384000063
38.936394,-120.95228600000002,2018-11-14 09:56:10.984000206,0.0009996963,0.0027525362,85.63924399999998,109.329994,58.000446,24.46618,1923.1288,1905.3224,320.9795200000001,322.21634,406.9909,404.30435,2018-11-14 09:56:10.984000206
39.00674,-121.50763,2018-11-14 09:56:11.184000015,0.0010449936,0.0014595132999999998,31.110722,184.9147,51.533573,22.938122,1900.4678,1898.9304,319.36893,320.8898,407.00586,404.1873,2018-11-14 09:56:11.184000015
39.07516,-122.06984,2018-11-14 09:56:11.383999825,0.0009848485,0.0016952069,56.718777,150.14516,56.466476,24.321619,1908.5288,1900.157,320.15198,321.4872,406.58212,404.04553,2018-11-14 09:56:11.383999825
38.79651,-121.3011,2018-11-14 21:17:56.183998108,0.0009711455,0.0031531942,111.685684,129.1772,53.71496,23.383188,1887.6641,1899.5833,320.09293,321.46487,403.59424,403.62802,2018-11-14 21:17:56.183998108
38.88861,-120.62428,2018-11-14 21:17:56.383998871,0.0007269869,0.0030962792,103.28424,120.11724,55.075943,23.831505,1923.7548,1912.2087,322.31305,323.79004,402.98947,402.93793,2018-11-14 21:17:56.383998871
39.17305800000001,-122.0681,2018-11-14 21:18:03.983999968,0.0012119933,0.0025342507000000003,108.61206,121.91105,55.27195,23.660069,1894.8248,1895.3738,320.77563,322.182,404.14944,403.6726,2018-11-14 21:18:03.983999968
39.26457,-121.42657,2018-11-14 21:18:04.184000015,0.0012641641,0.0025166017,90.37702,121.387985,53.426384,23.23752,1895.2101,1900.903,320.1961,321.5677,403.452,403.45312,2018-11-14 21:18:04.184000015
39.35698,-120.74508,2018-11-14 21:18:04.383999825,0.00076782727,0.0030171133,102.31125,120.31688,54.611958,23.670294,1926.863,1915.3401,321.71033,323.15717,403.74078,403.21085,2018-11-14 21:18:04.383999825
39.73255,-121.553024,2018-11-14 21:18:12.184000015,0.0011396871000000002,0.0036483116,96.94752,118.307945,55.764153,23.819439000000006,1890.4785,1903.1339,320.8523,322.23285,403.17282,403.33118,2018-11-14 21:18:12.184000015
39.825222,-120.86701,2018-11-14 21:18:12.383999825,0.0009675175,0.005081342,89.88228000000002,119.85467,55.15590699999999,23.80262,1901.0988,1902.9912,320.84354,322.24155,403.4061,403.11877,2018-11-14 21:18:12.383999825
40.200493,-121.68038,2018-11-14 21:18:20.184000015,0.0011286093,0.0032860131,118.45353,127.03006,56.13286,23.877714,1902.9342,1910.9073,320.9614,322.4152,403.326,403.1284,2018-11-14 21:18:20.184000015
40.293476,-120.989655,2018-11-14 21:18:20.384000778,0.0010721993,0.0043267566,93.36487,119.05905,54.999424,23.779972,1900.9081,1903.9255,320.6508,322.05682,404.977,403.82663,2018-11-14 21:18:20.384000778
40.07408,-121.02845,2018-11-15 09:37:00.584000111,0.0013733635,0.004314821,88.73834000000002,116.92193,57.34923000000001,24.066647,1867.7017,1895.8353,318.62515,320.182,402.16986,402.85156,2018-11-15 09:37:00.584000111
40.144783,-121.83932,2018-11-15 09:37:00.783999920,0.0014564104,0.0034543967,91.64879,126.132805,53.87837,23.454706,1867.3978,1893.3636,318.8815600000001,320.35394,404.11246,403.3149,2018-11-15 09:37:00.783999920
39.536827,-120.40588,2018-11-15 09:37:08.383999825,0.0014187355,0.003544725200000001,93.61951,112.25289,56.96694599999999,25.032234,1891.5509,1871.3982,319.3493,315.81436,403.34903,403.02332,2018-11-15 09:37:08.383999825
39.60566,-121.145615,2018-11-15 09:37:08.583999395,0.0013070268,0.004161791,88.74380500000002,122.02731,56.944077,24.158972,1899.732,1900.5168,320.17978,321.52237,403.4328,403.12573,2018-11-15 09:37:08.583999395
39.676163,-121.95091,2018-11-15 09:37:08.784000397,0.0014376269,0.00253453,64.884026,160.39452,55.29664200000001,24.12554,1870.7983,1896.2032,318.3597,320.00204,402.32596,402.67673,2018-11-15 09:37:08.784000397
39.068527,-120.52718,2018-11-15 09:37:16.384000778,0.0013255157999999998,0.0042550624,88.13302,119.40319,56.42464,24.052513,1896.3789,1895.1376,319.9042,321.26486,404.06265,403.1941,2018-11-15 09:37:16.384000778
39.137085,-121.261894,2018-11-15 09:37:16.583999395,0.001373179,0.0025052570000000003,33.006374,157.58624,57.74272,24.61677,1918.4272,1903.7045,320.8407,322.07745,405.49295,403.81406,2018-11-15 09:37:16.583999395
39.207497,-122.06205,2018-11-15 09:37:16.784000397,0.0011902159,0.0021878497,58.7462,141.64016999999996,58.921925,25.23836,1908.9828,1901.1858,321.29608,322.42975,405.3337,403.75143,2018-11-15 09:37:16.784000397
38.668545,-121.377655,2018-11-15 09:37:24.583999395,0.0013663742,0.0015177248,28.916586,198.83849,56.02858000000001,24.555157,1927.2698,1903.4323,319.82272,321.22748,406.11447,403.87668,2018-11-15 09:37:24.583999395
38.8542,-121.371315,2018-11-15 20:59:06.584000111,0.0009204738,0.0037884545,121.601425,134.48618000000002,58.768364,24.525654,1926.0461,1917.8505,321.7870200000001,323.183,408.76468,406.7766,2018-11-15 20:59:06.584000111
38.95394,-120.826416,2018-11-15 20:59:06.783999920,0.001105198,0.0045055794,103.55864,124.82716,58.87111700000001,24.532406,1917.0488,1911.432,321.64066,323.08496,407.78546,406.19553,2018-11-15 20:59:06.783999920
39.214417,-122.08206,2018-11-15 20:59:14.383999825,0.00089991785,0.00331781,111.132324,124.87436,58.774677,24.414022,1919.9446,1913.5944,321.72235,323.1322,406.9036,405.51962,2018-11-15 20:59:14.383999825
39.318417,-121.52882,2018-11-15 20:59:14.583999395,0.0010444362,0.0033570295000000003,110.33137,130.23918,59.48814399999999,24.577494,1902.5558,1907.6576,321.51038,322.87704,406.51843,405.28113,2018-11-15 20:59:14.583999395
39.418728,-120.980545,2018-11-15 20:59:14.784000397,0.0011078643,0.0044105775,106.46829,129.92998,58.49096,24.307014,1910.7627,1909.7217,321.01453,322.41547,404.40482,403.96103,2018-11-15 20:59:14.784000397
39.516106,-120.432915,2018-11-15 20:59:14.984000206,0.0012400835,0.004231123,88.518074,109.41006000000002,56.236168000000006,24.94232,1888.929,1882.3219,319.00247,315.79855,403.7204,403.39404,2018-11-15 20:59:14.984000206
39.782455,-121.68821,2018-11-15 20:59:22.583999395,0.0011729018,0.0040678675,126.604706,136.30121,60.272118000000006,24.657991,1914.8013,1912.9971,322.08255,323.48187,406.82474,405.46686,2018-11-15 20:59:22.583999395
39.883415,-121.13635,2018-11-15 20:59:22.784000397,0.001170081,0.0043984237,91.95212,117.61902,60.24786999999999,24.485582,1907.9446,1908.2921,320.5982,321.98438,403.94244,403.519,2018-11-15 20:59:22.784000397
39.981354,-120.58519,2018-11-15 20:59:22.983999252,0.0013104341,0.0048555294,85.87946,119.18846,58.372448,24.175066,1911.31,1904.6052,320.2185,321.59763,404.4231,403.83887,2018-11-15 20:59:22.983999252
40.246315,-121.849266,2018-11-15 20:59:30.583999395,0.00061280595,0.0036822527,120.499596,129.53264,59.36830500000001,24.380228,1910.3448,1915.4631,321.98096,323.4506,406.12506,405.08,2018-11-15 20:59:30.583999395
40.347904,-121.29374,2018-11-15 20:59:30.784000397,0.00067366834,0.0052319374,92.91812,112.65301,58.29636,25.163248,1930.4187,1915.4769,321.36395,315.83337,406.39255,404.5643,2018-11-15 20:59:30.784000397
40.10159,-121.49821,2018-11-16 09:18:05.584000111,0.0007615203,0.0031899111,87.36547,118.0214,59.381184,24.369965,1892.5894,1901.7001,320.8583,322.1226200000001,402.5658,402.76984,2018-11-16 09:18:05.584000111
39.557014,-120.26676,2018-11-16 09:18:13.383999825,0.00087584584,0.0036296535,97.44917,118.149734,59.933647,25.29819,1917.6254,1883.1365,320.26358,315.82202,403.24475,403.0072,2018-11-16 09:18:13.383999825
39.633625,-121.57972,2018-11-16 09:18:13.583999395,0.0008348435000000001,0.0027471855,81.73475,158.3194,60.448524,24.778418,1898.7129,1905.832,320.63074,321.92923,402.0,402.5257,2018-11-16 09:18:13.583999395
39.088577,-120.35695,2018-11-16 09:18:21.384000778,0.0006860391000000001,0.004174365,94.21823,121.851585,60.43278000000001,24.473093,1924.1766,1898.0337,320.5609,321.83554,403.09622,402.97034,2018-11-16 09:18:21.384000778
39.165737,-121.66087,2018-11-16 09:18:21.583999395,0.000795186,0.0024174852,38.80380200000001,154.36633,63.180744,26.090425,1957.4658,1919.3666,322.29544,323.36514,403.14645,403.01703,2018-11-16 09:18:21.583999395
38.69765,-121.742714,2018-11-16 09:18:29.583999395,0.0007789278,0.002081986,48.650185,155.89645,63.11726,26.24458,1980.2012,1921.6599,322.2694,323.2887,404.8362,403.59976,2018-11-16 09:18:29.583999395
38.778404,-121.1972,2018-11-16 20:40:17.184000015,0.00061571616,0.0031609868,100.52558,121.77514,61.3218,25.08548,1934.5248,1923.9368,322.13953,323.58994,406.2576,405.07504,2018-11-16 20:40:17.184000015
38.93321,-120.488266,2018-11-16 20:40:17.384000778,0.0005617610299999999,0.004891746,88.679794,118.71869,60.143894,24.548773,1909.207,1909.1982,321.6542,323.117,404.57184,403.7982,2018-11-16 20:40:17.384000778
39.23593,-121.38483,2018-11-16 20:40:25.184000015,0.0007037284,0.0033974492,102.60837,125.54935,61.136433,24.981325,1917.2881,1917.7128,321.77588,323.19864,405.10754,404.291,2018-11-16 20:40:25.184000015
39.392056,-120.671455,2018-11-16 20:40:25.384000778,0.0006762608500000001,0.0052560414000000005,92.429596,119.95595,60.669247,24.606316,1909.5325,1909.5831,321.97617,323.4240000000001,404.50775,403.75458,2018-11-16 20:40:25.384000778
39.69316,-121.57445,2018-11-16 20:40:33.183998108,0.00071681704,0.0036219223,117.88164,129.10036000000002,60.0616,24.57352,1935.5514,1922.1482,322.1986,323.6123,406.2541,404.89505,2018-11-16 20:40:33.183998108
39.850464,-120.85693,2018-11-16 20:40:33.383998871,0.00069861364,0.0055234185,92.84762,120.53169,60.125496,24.44228,1912.5969,1910.0519,322.22217,323.6349,404.53687,403.64984,2018-11-16 20:40:33.383998871
40.150005,-121.7667,2018-11-16 20:40:41.183998108,0.0007390866999999999,0.0033473943,118.6931,128.28159,60.22926999999999,24.55562,1925.1438,1922.2185,322.30243,323.75635,405.29178,404.35452,2018-11-16 20:40:41.183998108
40.308598,-121.04469,2018-11-16 20:40:41.383998871,0.0007847567999999999,0.005282589200000001,90.60065,120.19759,59.55376999999999,24.313803,1913.6544,1909.9557,321.85184,323.24243,405.16852,403.9575200000001,2018-11-16 20:40:41.383998871
39.76616,-120.49317,2018-11-17 10:39:44.183998108,0.0005721742,0.003939387,94.09376,112.81535,56.548622,25.149773,1904.1188,1890.0486,319.27768,315.83344,401.84183,402.8015,2018-11-17 10:39:44.183998108
40.069023,-121.754395,2018-11-17 10:39:44.383998871,0.00061520486,0.0028567556,80.34589,151.00357,55.424305,24.11192,1889.7255,1901.4742,318.8487,320.3538200000001,402.06226,402.684,2018-11-17 10:39:44.383998871
39.32082,-120.718864,2018-11-17 10:39:52.183998108,0.0005410171,0.0032937042,95.26373,122.7267,55.502026,23.98704,1896.3496,1902.2325,320.04,321.38635,402.2594,402.753,2018-11-17 10:39:52.183998108
39.620552,-121.97281,2018-11-17 10:39:52.383998871,0.0006091995,0.002188141,56.87976,159.40472,58.865185,25.321062,1969.6383,1928.3276,322.11014,323.1968,404.35355,403.59317,2018-11-17 10:39:52.383998871
38.875137,-120.94156,2018-11-17 10:40:00.184000015,0.0006513481,0.0027427732,89.03218000000003,132.03148000000002,54.98187,24.211767,1910.4548,1903.714,319.56244,320.97623,402.78427,403.00204,2018-11-17 10:40:00.184000015
38.83808,-121.837296,2018-11-17 20:21:36.183998108,0.00056125346,0.0036160417,102.93732,123.936714,57.9401,24.546371,1957.2723,1925.9426,321.08865,322.47357,403.4923,403.13177,2018-11-17 20:21:36.183998108
39.158382,-120.60165,2018-11-17 20:21:36.383998871,0.00045156063,0.0034694814,96.074265,119.30096,57.051865,24.326956,1936.6592,1925.8771,322.4875,323.8955,403.43243,403.04822,2018-11-17 20:21:36.383998871
39.28387,-122.05961,2018-11-17 20:21:44.183998108,0.00044200275,0.003251755,104.14721,123.2612,57.00734300000001,24.221458,1936.7274,1919.7659,321.43896,322.81696,403.6199,403.34525,2018-11-17 20:21:44.183998108
39.607227,-120.817184,2018-11-17 20:21:44.383998871,0.00023465937000000006,0.0041213906,99.382576,120.310265,56.29189,24.120382,1913.1605,1916.3436,321.85696,323.2469,402.91647,403.0177,2018-11-17 20:21:44.383998871
40.055565,-121.035805,2018-11-17 20:21:52.383998871,0.0001171841,0.006127545999999999,105.89115,122.47425,57.030838,24.266407,1926.838,1914.9918,321.81857,323.16373,403.3043,403.28406,2018-11-17 20:21:52.383998871
40.068336,-121.06121,2018-11-18 10:20:57.183998108,5.1143383e-05,0.0040279385,95.192894,113.857765,58.46809,23.8758,1930.8499,1900.6002,320.8459,322.0488,403.68668,403.0684,2018-11-18 10:20:57.183998108
40.20299,-121.792015,2018-11-18 10:20:57.383998871,4.6509547e-05,0.0025521365,101.66097,126.195786,58.49656700000001,24.113987,1914.4982,1912.0228,318.463,319.9748,401.92215,402.49417,2018-11-18 10:20:57.383998871
39.460545,-120.46862,2018-11-18 10:21:04.984000206,4.685704300000001e-05,0.004054426,99.4644,113.20255,57.807274,24.936117000000007,1908.8542,1900.4788,319.3284,315.81586,401.68298,402.62527,2018-11-18 10:21:04.984000206
39.611404,-121.253204,2018-11-18 10:21:05.184000015,5.4308748e-05,0.0030999177,108.83071,127.01496000000002,58.247234,24.218166,1914.8278,1910.9973,319.34076,320.7522,402.37015,402.6403,2018-11-18 10:21:05.184000015
39.744717,-121.97924,2018-11-18 10:21:05.383999825,6.537338000000001e-05,0.0025103658,60.517345,165.87526,61.144367,25.383564,2072.444,1956.5452,321.1266,322.30536,407.46808,404.31152,2018-11-18 10:21:05.383999825
39.00481,-120.66278,2018-11-18 10:21:12.984000206,5.8652004e-05,0.0026741116,106.40813,123.31057,58.44283299999999,24.316868,1905.454,1907.6614,318.7528700000001,320.20868,401.4189,402.42575,2018-11-18 10:21:12.984000206
39.154213,-121.44268999999998,2018-11-18 10:21:13.184000015,6.8374255e-05,0.0019696169,65.5254,153.88182,59.594135,25.133934,2063.8457,1996.5999,320.07004,321.42178,405.96295,403.88214,2018-11-18 10:21:13.184000015
39.28628,-122.16438,2018-11-18 10:21:13.383999825,7.281437e-05,0.0019609516,68.86391,141.08629,59.72965,25.126694,2037.9141,1945.4177,320.3024,321.61707,406.36963,404.0066,2018-11-18 10:21:13.383999825
38.69656,-121.62967,2018-11-18 10:21:21.184000015,8.202663000000001e-05,0.0018073061,68.78181500000001,156.87688,58.258,25.170782,2036.4833,1975.3533,320.02325,321.38202,406.02777,403.83173,2018-11-18 10:21:21.184000015
38.855625,-121.07957,2018-11-18 21:43:09.583999395,2.6296111e-05,0.0024903854,103.89949,123.15456,59.35885,24.700119,1971.948,1945.6487,323.5552,324.9917,405.04684,404.1581,2018-11-18 21:43:09.583999395
39.32353,-121.16066,2018-11-18 21:43:17.583999395,2.5722595e-05,0.0025394857,100.73848,120.333496,58.460007,24.378004,1983.4281,1943.6459,322.81125,324.22958,403.23755,402.6544,2018-11-18 21:43:17.583999395
39.791508,-121.24213,2018-11-18 21:43:25.583999395,2.469192e-05,0.0028941184000000003,104.965065,122.517075,58.24936999999999,24.258518,1974.8093,1941.4866,322.85245,324.2572,402.88367,402.5902,2018-11-18 21:43:25.583999395
40.259556,-121.32316000000002,2018-11-18 21:43:33.583999395,2.4941573e-05,0.0030993184000000003,105.69898,122.9367,58.850697,24.408783,1928.1254,1931.4147,320.43665,321.8156,403.02887,402.9588,2018-11-18 21:43:33.583999395
39.91254,-120.46424,2018-11-19 10:02:10.383999825,3.1219740000000005e-05,0.0030394588,109.987206,114.78357,58.53931,24.92567,1898.8551,1878.8246,318.9698,315.8429,402.18427,402.92746,2018-11-19 10:02:10.383999825
39.993443,-121.0312,2018-11-19 10:02:10.583999395,3.7551643e-05,0.0022968114000000003,111.21314,115.65467,58.43584,23.847359,1919.7823,1904.058,321.0489,322.2096,404.69836,403.3268,2018-11-19 10:02:10.583999395
40.070473,-121.592735,2018-11-19 10:02:10.784000397,3.6056008e-05,0.002737582,105.35371,119.60982,58.521984,24.00704,1923.2657,1910.883,320.1065700000001,321.4557,404.60297,403.65332,2018-11-19 10:02:10.784000397
39.449207,-120.627945,2018-11-19 10:02:18.384000778,3.5056204e-05,0.0044315676,94.610855,106.94227,58.133152,24.971806,1879.1653,1886.0779,318.99075,315.81903,401.95795,402.75577,2018-11-19 10:02:18.384000778
39.52945,-121.191185,2018-11-19 10:02:18.583999395,3.367935e-05,0.002726304,106.41136000000002,120.66527,58.536625,24.121347,1920.2794,1911.2014,319.53146,320.92682,404.41544,403.4413,2018-11-19 10:02:18.583999395
39.605865,-121.74909,2018-11-19 10:02:18.784000397,3.070711e-05,0.0021632870000000003,63.569805,132.96751,59.24086,24.384806,1916.2064,1919.1311,319.2975,320.73206,403.24344,403.19522,2018-11-19 10:02:18.784000397
38.98575,-120.78994,2018-11-19 10:02:26.384000778,3.7536105e-05,0.0031013277000000003,100.460434,112.78105,61.972683,24.863789,1962.5269,1926.3702,320.579,321.89252,405.27322,403.8805,2018-11-19 10:02:26.384000778
39.06531,-121.349625,2018-11-19 10:02:26.583999395,3.6044978e-05,0.0020886066,84.52135,114.62089,61.631683,25.149105,2031.0657,1946.4973,320.08627,321.43716,408.45633,404.98688,2018-11-19 10:02:26.583999395
39.141106,-121.90393,2018-11-19 10:02:26.784000397,4.7640133e-05,0.0018710701,72.31278,127.687515,60.625275,24.904266,1979.905,1944.2113,320.28052,321.59708,408.91284,405.1167,2018-11-19 10:02:26.784000397
38.60091,-121.50614,2018-11-19 10:02:34.583999395,2.269401e-05,0.0020679166,86.820724,124.374825,55.431934,23.631662,1963.557,1992.1183,319.7816,321.1858,404.78485,403.4906,2018-11-19 10:02:34.583999395
38.70216,-121.42459,2018-11-19 21:24:12.583999395,0.00035839545,0.0027944532,98.08719,118.62516,61.19005600000001,25.02166,1916.9286,1934.1713,321.76996,323.22733,404.25696,403.85532,2018-11-19 21:24:12.583999395
38.797474,-120.63533,2018-11-19 21:24:12.784000397,0.00022741627,0.0026755724,96.8319,117.47234,60.938072,25.02641,1884.7853,1915.4128,319.76718,321.1205700000001,404.2555,404.00458,2018-11-19 21:24:12.784000397
39.170692,-121.5401,2018-11-19 21:24:20.583999395,0.00033808063,0.002381975,100.76123,119.82364,60.616055,24.88114,1900.7488,1916.2173,321.1531700000001,322.57037,403.35428,402.95206,2018-11-19 21:24:20.583999395
39.266163,-120.745834,2018-11-19 21:24:20.784000397,0.00021578696,0.0031453609,98.86216,120.886856,59.796608,24.572577,1878.7319,1905.9166,320.11667,321.50128,403.108,403.20184,2018-11-19 21:24:20.784000397
39.639404,-121.65669,2018-11-19 21:24:28.583999395,0.00019805891,0.002560915,109.73687,124.39969,61.95891,25.104609,1908.386,1928.3752,322.25665,323.75473,402.94653,402.65048,2018-11-19 21:24:28.583999395
39.735016,-120.85692,2018-11-19 21:24:28.784000397,0.00013569434,0.006103158000000001,100.38577,122.56746,58.988075,24.39266,1886.9175,1910.7716,320.1055,321.48016,402.75327,403.1477,2018-11-19 21:24:28.784000397
40.107883,-121.77403,2018-11-19 21:24:36.583999395,0.000205688,0.0031673114,104.08358,121.86778,61.26886999999999,24.89289,1911.3286,1934.2603,321.02304,322.47626,403.23056,403.2154,2018-11-19 21:24:36.583999395
40.20371,-120.96851,2018-11-19 21:24:36.784000397,9.105583e-05,0.0053977090000000005,94.62588,121.345474,58.622517,24.285366,1894.655,1911.5231,319.2082,320.54178,402.9631,402.9755,2018-11-19 21:24:36.784000397
40.146614,-120.45016499999998,2018-11-20 09:43:15.984000206,0.00032982542,0.0029236515999999995,78.68948,108.25429,57.83108000000001,23.865927,1904.9738,1890.2081,319.85925,321.2289,404.53616,403.03787,2018-11-20 09:43:15.984000206
40.214317,-121.107574,2018-11-20 09:43:16.184000015,0.00064302736,0.0028645352,89.8488,113.251335,59.583,23.901245,1922.7249,1896.6199,320.56003,321.7766,404.6153,403.18066,2018-11-20 09:43:16.184000015
40.282578,-121.80488,2018-11-20 09:43:16.384000778,0.00093830697,0.0033904815,95.525925,121.033966,62.57480200000001,24.712397,1914.8129,1905.7594,320.1941,321.53607,404.18558,403.2347,2018-11-20 09:43:16.384000778
39.678963,-120.58207,2018-11-20 09:43:23.983999252,0.0008447891,0.0031049766,100.0147,113.546646,59.35278,25.017426,1900.3568,1886.1855,319.4479,315.8364,403.1278,402.97333,2018-11-20 09:43:23.983999252
39.746315,-121.23487,2018-11-20 09:43:24.184000015,0.0010112423,0.003739949,89.914276,114.59636,60.970066,24.514194,1902.0048,1902.5929,320.45374,321.78625,404.30405,403.36514,2018-11-20 09:43:24.184000015
39.814243,-121.92741399999998,2018-11-20 09:43:24.384000778,0.0010456225,0.0032428356,65.72679000000001,131.17395,62.898994,25.17942,1917.2616,1908.4742,322.3449700000001,323.47205,406.0994,404.11893,2018-11-20 09:43:24.384000778
39.211376,-120.71313,2018-11-20 09:43:31.983999252,0.0010623527,0.0032152445,98.9064,120.37547,60.50386999999999,24.458937,1881.5039,1899.0052,320.20578,321.55157,403.94476,403.30594,2018-11-20 09:43:31.983999252
39.278385,-121.361694,2018-11-20 09:43:32.183998108,0.0010635142,0.0026324184,81.60931,111.434715,61.70344,24.971167,1941.4678,1910.348,321.35852,322.5631,406.92624,404.32217,2018-11-20 09:43:32.183998108
39.346073,-122.04952,2018-11-20 09:43:32.383998871,0.0010228865,0.002251944,66.42777,123.980034,60.35946,24.661774,1938.4303,1907.8158,319.91464,321.29498,406.6526,404.18347,2018-11-20 09:43:32.383998871
38.74368,-120.8429,2018-11-20 09:43:39.984001160,0.0010021522,0.0032655534,90.909325,113.89333,63.334347,25.3857,1921.0452,1907.5282,321.82968,323.03043,406.44177,404.28076,2018-11-20 09:43:39.984001160
38.810352,-121.48703,2018-11-20 09:43:40.183998108,0.0010134553999999998,0.002164177,78.18760999999998,122.34613,60.70332,24.9982,1918.8707,1903.5477,320.41434,321.7098,406.1473,404.01685,2018-11-20 09:43:40.183998108
38.77541400000001,-121.78983999999998,2018-11-20 21:05:22.983999252,0.0005601633,0.003709517,99.893166,131.48743000000002,59.004135,24.576155,1911.9497,1922.1959,321.98026,323.46664,403.86505,403.53784,2018-11-20 21:05:22.983999252
38.86988,-121.243286,2018-11-20 21:05:23.184000015,0.00057287933,0.0042504664,88.70458,116.76335,58.025894,24.411633,1908.0171,1910.1658,320.67313,322.0822,404.1655,403.46796,2018-11-20 21:05:23.184000015
38.962635,-120.68954,2018-11-20 21:05:23.384000778,0.00066901156,0.004255281,89.948204,117.33763,58.75780500000001,24.492369,1927.7009,1920.6317,322.58844,324.1269200000001,409.9097,407.19812,2018-11-20 21:05:23.384000778
39.240875,-121.939545,2018-11-20 21:05:30.983999252,0.0006269976999999999,0.0034318857,104.93037,125.30424,58.08912700000001,24.311777,1905.3792,1917.7507,321.56882,323.04922,404.21378,404.3058,2018-11-20 21:05:30.983999252
39.335842,-121.3894,2018-11-20 21:05:31.184000015,0.0007052397,0.0040416345,95.46525,119.94771,57.819084,24.19669,1912.3641,1921.6533,320.90305,322.335,403.79987,404.14526,2018-11-20 21:05:31.184000015
39.42905800000001,-120.83205,2018-11-20 21:05:31.384000778,0.0005903853,0.0046624443,95.45287,120.968376,57.042225,24.118742,1889.4342,1909.3032,321.02942,322.48065,405.1602,405.4126,2018-11-20 21:05:31.384000778
39.521263,-120.26127,2018-11-20 21:05:31.583999395,0.0008006065,0.004278812,85.99486,106.69769,58.67488,26.464565000000004,1922.1273,1879.449,321.36932,310.39865,409.37268,405.93637,2018-11-20 21:05:31.583999395
39.70624,-122.090805,2018-11-20 21:05:38.984001160,0.000575533,0.0033901515000000003,110.95231,138.0381,57.67515600000001,24.140556,1898.4324,1924.115,320.66074,322.0636,403.65698,404.1241,2018-11-20 21:05:38.984001160
39.801758,-121.53711,2018-11-20 21:05:39.183998108,0.000723735,0.003990428,113.602554,128.3967,56.80413000000001,23.944944,1906.8568,1925.8977,321.08942,322.55917,404.45395,405.31845,2018-11-20 21:05:39.183998108
39.89544,-120.97607,2018-11-20 21:05:39.383998871,0.0006088334,0.004613378,89.619934,121.86229,57.19876,23.938847,1895.5681,1904.8123,320.29752,321.67465,403.68582,403.18268,2018-11-20 21:05:39.383998871
39.988117,-120.40155,2018-11-20 21:05:39.583999395,0.0008491261999999999,0.0037892493,88.30379,111.64696,57.63010799999999,25.146473,1943.1857,1930.4735,321.636,315.83765,410.82574,407.01688,2018-11-20 21:05:39.583999395
